-1.1472E0	3.4163E0	-5.7977E0	-6.7607E0
8.7545E-2	2.7861E0	1.1913E1	4.1137E0
1.5129E0	2.5801E0	-5.2254E0	1.7579E1
1.9671E0	1.9733E0	4.1393E0	-5.6383E0
2.0357E0	1.5997E0	2.6507E1	8.5203E0
2.626E0	3.4773E-1	1.4748E1	-7.3517E0
2.2693E0	-7.0947E-1	-1.9389E1	-1.4141E1
1.6186E0	-7.0707E-1	3.3356E-1	9.2645E0
1.4319E0	-1.2311E0	-4.2941E0	2.0614E1
3.9311E-1	-2.3831E0	-3.0612E0	-6.9726E0
-3.1821E-2	-1.3752E0	7.1359E0	2.1467E1
-1.0909E-2	-3.1191E-1	-2.4912E1	-1.5446E1
-1.5679E0	-1.1906E-1	4.1953E0	-9.665E-1
-1.4134E0	-5.787E-1	2.0136E-1	1.7878E1
-4.8816E-1	2.8634E-2	7.3456E-1	7.3327E0
-5.5809E-1	6.0235E-1	8.9099E0	3.9846E0
3.7196E-1	5.7382E-1	1.3948E0	-6.2089E0
-2.1502E-1	2.3158E-1	-6.8955E0	7.3241E0
-2.8245E-1	-1.1967E-1	2.9406E0	-1.1326E1
3.2377E-1	-9.6637E-1	-3.6029E0	1.3416E1
4.6988E-1	-1.2603E0	-1.0616E0	5.2842E0
-1.0398E0	-1.2856E0	6.7145E-1	2.3314E1
-1.3418E0	-1.4551E0	-1.2495E1	1.1118E1
-2.4445E0	-6.3908E-1	3.0475E0	-1.1657E1
-2.4483E0	-3.5456E-1	1.8514E1	2.2212E0
-2.1035E0	1.1793E0	4.0181E0	-8.7465E0
-2.1294E0	2.3592E0	-1.4383E1	5.3762E0
-1.26E0	3.01E0	-9.1322E-1	1.6633E1
-4.3737E-1	3.2809E0	-3.9273E0	-2.5779E0
1.2698E0	3.0396E0	5.1193E0	3.1193E0
2.388E0	2.3906E0	1.3186E1	-3.7325E0
3.5115E0	1.4785E0	4.0699E0	1.9795E1
4.034E0	-7.3888E-1	1.7429E1	-4.5689E-2
3.337E0	-1.8396E0	1.9798E1	-5.1097E0
2.7148E0	-3.2633E0	1.4311E1	2.0814E1
6.9352E-1	-4.1466E0	4.5673E0	-4.1895E-1
-1.203E0	-3.9465E0	-1.1443E1	1.944E0
-3.0617E0	-3.6721E0	1.2687E1	1.8392E1
-3.5762E0	-2.1704E0	-4.9139E0	-1.2474E1
-4.5469E0	-1.0224E0	-3.2911E0	6.3686E0
-4.3492E0	8.1424E-1	2.503E1	3.8867E0
-3.6039E0	2.0535E0	-6.2709E0	1.5985E1
-2.1702E0	2.8099E0	9.3288E0	-7.0981E0
-5.9177E-1	3.5257E0	-2.4497E0	1.5863E0
7.2593E-1	2.9211E0	6.1163E-1	-8.5539E0
1.445E0	2.0953E0	-5.204E0	9.9157E0
1.3184E0	1.499E0	2.5221E0	1.3908E1
1.6666E0	1.4936E0	-1.1396E1	1.1706E1
1.9021E0	5.9085E-1	4.6341E0	5.7108E0
1.2114E0	3.8913E-1	-1.1502E1	-1.4264E1
1.369E0	2.792E-1	2.3841E-1	-1.5293E1
9.4437E-1	-6.0249E-1	2.1103E0	2.8284E0
1.5164E0	3.5721E-1	-5.6627E0	-3.082E0
1.4065E0	6.9374E-2	1.3462E1	9.171E-1
1.9612E0	-4.4957E-1	-1.1024E1	-4.2082E0
2.6443E0	-1.0812E0	1.4786E1	2.0083E0
2.4353E0	-1.5835E0	1.3467E1	1.4058E1
2.3679E0	-2.3057E0	-1.0763E1	1.6146E1
1.7453E0	-3.4875E0	1.1246E0	1.4041E0
9.7046E-1	-3.4317E0	-1.2057E1	-3.7779E0
-1.0437E-1	-3.267E0	-6.0516E0	1.4711E1
-1.5929E0	-3.8564E0	-1.4517E1	-1.854E1
-2.8006E0	-3.5491E0	-1.0691E1	1.0205E1
-3.6065E0	-2.8811E0	5.2418E0	-3.5883E0
-4.1453E0	-1.9191E0	3.2073E0	3.4045E0
-4.4841E0	-8.7186E-1	-2.0831E1	7.7754E0
